36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.375, 22.1875, -41.25, 0.0, -0.00222222222222, -0.00111111111111, 0.42, -0.16, 9.74, 0.04, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252034801
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.6875, -42.0, 0.0, 0.00111111111111, -0.00222222222222, 0.42, -0.17, 9.7, 0.04, 0.0, -0.09, 0.38, -0.16, 9.79, 1596252034835
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.5, -41.6875, -0.00222222222222, -0.00222222222222, 0.00444444444444, 0.45, -0.14, 9.73, 0.05, 0.02, -0.07, 0.38, -0.16, 9.79, 1596252034864
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.5, -41.6875, -0.00222222222222, 0.00111111111111, 0.00444444444444, 0.41, -0.13, 9.73, 0.03, 0.03, -0.05, 0.38, -0.16, 9.79, 1596252034902
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 23.6875, -40.5, -0.00333333333333, 0.00333333333333, -0.00222222222222, 0.44, -0.15, 9.74, 0.06, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252034935
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -40.875, -0.00222222222222, -0.00222222222222, -0.00333333333333, 0.43, -0.14, 9.72, 0.05, 0.03, -0.06, 0.38, -0.16, 9.79, 1596252034964
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -40.875, -0.00222222222222, 0.0, 0.00222222222222, 0.43, -0.14, 9.76, 0.05, 0.01, -0.03, 0.38, -0.16, 9.79, 1596252035002
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.25, -40.875, -0.00333333333333, -0.00222222222222, 0.00111111111111, 0.42, -0.17, 9.73, 0.04, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252035035
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.5, -40.875, -0.00222222222222, 0.00111111111111, -0.00333333333333, 0.42, -0.16, 9.71, 0.03, 0.0, -0.09, 0.38, -0.16, 9.79, 1596252035064
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.5, -40.875, 0.00111111111111, 0.0, 0.0, 0.42, -0.16, 9.74, 0.04, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035102
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 23.6875, -40.5, 0.00222222222222, -0.00111111111111, 0.00666666666667, 0.42, -0.15, 9.73, 0.04, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252035135
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.1875, -41.6875, 0.00111111111111, 0.0, 0.00444444444444, 0.43, -0.14, 9.73, 0.05, 0.01, -0.09, 0.38, -0.16, 9.79, 1596252035165
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.1875, -41.6875, -0.00222222222222, -0.00111111111111, 0.0, 0.45, -0.14, 9.74, 0.07, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252035197
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.6875, -40.875, -0.00222222222222, 0.00111111111111, -0.00333333333333, 0.46, -0.14, 9.74, 0.08, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252035228
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -41.1875, 0.00333333333333, -0.00444444444444, 0.00111111111111, 0.44, -0.14, 9.74, 0.05, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035266
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -41.1875, -0.00333333333333, 0.0, -0.00111111111111, 0.41, -0.18, 9.74, 0.03, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252035306
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.6875, -42.0, 0.0, 0.00333333333333, -0.00555555555556, 0.42, -0.14, 9.74, 0.05, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035346
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.5, -40.0, -0.00333333333333, -0.00111111111111, -0.00111111111111, 0.41, -0.16, 9.71, 0.03, 0.0, -0.08, 0.38, -0.16, 9.79, 1596252035386
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 20.6875, -40.0, 0.00111111111111, 0.0, -0.00111111111111, 0.41, -0.15, 9.71, 0.03, 0.01, -0.07, 0.38, -0.16, 9.79, 1596252035423
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.75, -39.6875, -0.00333333333333, -0.00222222222222, 0.00666666666667, 0.44, -0.15, 9.7, 0.06, 0.0, -0.09, 0.38, -0.16, 9.79, 1596252035463
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.75, -39.6875, -0.00222222222222, -0.00333333333333, -0.00111111111111, 0.43, -0.13, 9.72, 0.05, 0.02, -0.06, 0.38, -0.16, 9.79, 1596252035498
